
        6699 atoms 
           2 atom types 
  -60.0000000       60.000000     xlo xhi 
  -60.0000000       60.000000     ylo yhi 
  -60.0000000       60.000000     zlo zhi 
 Atoms 

	1	1	0.000000000	0.000000000	0.000000000
	2	1	0.000000000	0.986242942	-2.709680213
	3	1	2.039000000	1.847961578	-0.861718636
	4	2	2.039000000	-0.861718636	-1.847961578
	5	1	-8.157000000	-19.716297330	20.443901697
	6	1	-6.117000000	-18.854578694	22.291863275
	7	1	-4.078000000	-19.716297330	20.443901697
	8	2	-2.039000000	-18.854578694	22.291863275
	9	1	0.000000000	-19.716297330	20.443901697
	10	1	2.039000000	-18.854578694	22.291863275
	11	1	4.078000000	-19.716297330	20.443901697
	12	1	6.117000000	-18.854578694	22.291863275
	13	1	8.157000000	-19.716297330	20.443901697
	14	1	-12.235000000	-21.440157219	16.747072234
	15	1	-10.196000000	-20.578015966	18.595940119
	16	2	-8.157000000	-21.440157219	16.747072234
	17	1	-6.117000000	-20.578015966	18.595940119
	18	1	-6.117000000	-23.288118797	17.608790869
	19	1	-4.078000000	-22.425977543	19.457658755
	20	1	-4.078000000	-21.440157219	16.747072234
	21	1	-2.039000000	-20.578015966	18.595940119
	22	1	-2.039000000	-23.288118797	17.608790869
	23	1	0.000000000	-22.425977543	19.457658755
	24	2	0.000000000	-21.440157219	16.747072234
	25	1	2.039000000	-20.578015966	18.595940119
	26	1	2.039000000	-23.288118797	17.608790869
	27	1	4.078000000	-22.425977543	19.457658755
	28	2	4.078000000	-21.440157219	16.747072234
	29	1	6.117000000	-20.578015966	18.595940119
	30	1	6.117000000	-23.288118797	17.608790869
	31	1	8.157000000	-21.440157219	16.747072234
	32	1	10.196000000	-20.578015966	18.595940119
	33	1	12.235000000	-21.440157219	16.747072234
	34	1	-12.235000000	-23.163594491	13.051149078
	35	1	-10.196000000	-22.301875855	14.899110656
	36	1	-8.157000000	-24.149837433	15.760829292
	37	1	-8.157000000	-23.163594491	13.051149078
	38	1	-6.117000000	-22.301875855	14.899110656
	39	1	-6.117000000	-25.011556069	13.912867714
	40	1	-4.078000000	-24.149837433	15.760829292
	41	2	-4.078000000	-23.163594491	13.051149078
	42	1	-2.039000000	-22.301875855	14.899110656
	43	1	-2.039000000	-25.011556069	13.912867714
	44	1	0.000000000	-24.149837433	15.760829292
	45	1	0.000000000	-23.163594491	13.051149078
	46	1	2.039000000	-22.301875855	14.899110656
